iteration,explainer,dataset,instance,perturbation_size,nperturbations,per_valid
9,RFOCSE,magic,9060,0.08,100,0.0
9,RFOCSE,magic,9060,0.085,100,0.0
9,RFOCSE,magic,9060,0.09,100,0.0
9,RFOCSE,magic,9060,0.095,100,0.0
9,RFOCSE,magic,9060,0.1,100,0.0
9,RFOCSE,magic,9060,0.105,100,0.0
9,RFOCSE,magic,9060,0.11,100,0.0
9,RFOCSE,magic,9060,0.115,100,0.0
9,RFOCSE,magic,9060,0.12,100,0.0
9,RFOCSE,magic,9060,0.125,100,0.0
9,RFOCSE,magic,9060,0.13,100,0.0
9,RFOCSE,magic,9060,0.135,100,0.0
9,RFOCSE,magic,9060,0.14,100,0.0
9,RFOCSE,magic,9060,0.145,100,0.0
9,RFOCSE,magic,9060,0.15,100,0.0
9,RFOCSE,magic,9060,0.155,100,0.0
9,RFOCSE,magic,9060,0.16,100,0.0
9,RFOCSE,magic,9060,0.165,100,0.0
9,RFOCSE,magic,9060,0.17,100,0.0
9,RFOCSE,magic,9060,0.175,100,0.0
9,RFOCSE,magic,9060,0.18,100,0.0
9,RFOCSE,magic,9060,0.185,100,0.0
9,RFOCSE,magic,9060,0.19,100,0.0
9,RFOCSE,magic,9060,0.195,100,0.0
9,RFOCSE,magic,9060,0.2,100,0.0
9,RFOCSE,magic,9060,0.205,100,0.0
9,RFOCSE,magic,9060,0.21,100,0.0
9,RFOCSE,magic,9060,0.215,100,0.0
9,RFOCSE,magic,9060,0.22,100,0.0
9,RFOCSE,magic,9060,0.225,100,0.0
9,RFOCSE,magic,9060,0.23,100,0.0
9,RFOCSE,magic,9060,0.235,100,0.0
9,RFOCSE,magic,9060,0.24,100,0.0
9,RFOCSE,magic,9060,0.245,100,0.0
9,RFOCSE,magic,9060,0.25,100,0.0
9,RFOCSE,magic,9060,0.255,100,0.0
9,RFOCSE,magic,9060,0.26,100,0.0
9,RFOCSE,magic,9060,0.265,100,0.0
9,RFOCSE,magic,9060,0.27,100,0.0
9,RFOCSE,magic,9060,0.275,100,0.0
9,RFOCSE,magic,9060,0.28,100,0.0
9,RFOCSE,magic,9060,0.285,100,0.0
9,RFOCSE,magic,9060,0.29,100,0.0
9,RFOCSE,magic,9060,0.295,100,0.01
9,RFOCSE,magic,9060,0.3,100,0.02
9,RFOCSE,magic,9060,0.305,100,0.04
9,RFOCSE,magic,9060,0.31,100,0.04
9,RFOCSE,magic,9060,0.315,100,0.05
9,RFOCSE,magic,9060,0.32,100,0.05
9,RFOCSE,magic,9060,0.325,100,0.07
9,RFOCSE,magic,9060,0.33,100,0.08
9,RFOCSE,magic,9060,0.335,100,0.08
9,RFOCSE,magic,9060,0.34,100,0.08
9,RFOCSE,magic,9060,0.345,100,0.09
9,RFOCSE,magic,9060,0.35,100,0.09
9,RFOCSE,magic,9060,0.355,100,0.1
9,RFOCSE,magic,9060,0.36,100,0.15
9,RFOCSE,magic,9060,0.365,100,0.21
9,RFOCSE,magic,9060,0.37,100,0.22
9,RFOCSE,magic,9060,0.375,100,0.24
9,RFOCSE,magic,9060,0.38,100,0.27
9,RFOCSE,magic,9060,0.385,100,0.29
9,RFOCSE,magic,9060,0.39,100,0.32
9,RFOCSE,magic,9060,0.395,100,0.34
9,RFOCSE,magic,9060,0.4,100,0.39
9,RFOCSE,magic,9060,0.405,100,0.41
9,RFOCSE,magic,9060,0.41,100,0.44
9,RFOCSE,magic,9060,0.415,100,0.47
9,RFOCSE,magic,9060,0.42,100,0.47
9,RFOCSE,magic,9060,0.425,100,0.48
9,RFOCSE,magic,9060,0.43,100,0.49
9,RFOCSE,magic,9060,0.435,100,0.54
9,RFOCSE,magic,9060,0.44,100,0.56
9,RFOCSE,magic,9060,0.445,100,0.57
9,RFOCSE,magic,9060,0.45,100,0.59
9,RFOCSE,magic,9060,0.455,100,0.6
9,RFOCSE,magic,9060,0.46,100,0.62
9,RFOCSE,magic,9060,0.465,100,0.63
9,RFOCSE,magic,9060,0.47,100,0.66
9,RFOCSE,magic,9060,0.475,100,0.71
9,RFOCSE,magic,9060,0.48,100,0.72
9,RFOCSE,magic,9060,0.485,100,0.72
9,RFOCSE,magic,9060,0.49,100,0.75
9,RFOCSE,magic,9060,0.495,100,0.75
9,RFOCSE,magic,9060,0.5,100,0.76
0,RFOCSE,vertebral,63,1e-05,100,1.0
0,RFOCSE,vertebral,63,2e-05,100,1.0
0,RFOCSE,vertebral,63,3e-05,100,1.0
0,RFOCSE,vertebral,63,4e-05,100,1.0
0,RFOCSE,vertebral,63,5e-05,100,1.0
0,RFOCSE,vertebral,63,6e-05,100,1.0
0,RFOCSE,vertebral,63,7e-05,100,1.0
0,RFOCSE,vertebral,63,8e-05,100,1.0
0,RFOCSE,vertebral,63,9e-05,100,1.0
0,RFOCSE,vertebral,63,0.0001,100,1.0
0,RFOCSE,vertebral,63,0.00011,100,1.0
0,RFOCSE,vertebral,63,0.00012,100,0.99
0,RFOCSE,vertebral,63,0.00013,100,0.98
0,RFOCSE,vertebral,63,0.00014,100,0.95
0,RFOCSE,vertebral,63,0.00015,100,0.89
0,RFOCSE,vertebral,63,0.00016,100,0.87
0,RFOCSE,vertebral,63,0.00017,100,0.83
0,RFOCSE,vertebral,63,0.00018,100,0.79
0,RFOCSE,vertebral,63,0.00019,100,0.76
0,RFOCSE,vertebral,63,0.0002,100,0.74
0,RFOCSE,vertebral,63,0.00021,100,0.67
0,RFOCSE,vertebral,63,0.00022,100,0.67
0,RFOCSE,vertebral,63,0.00023,100,0.62
0,RFOCSE,vertebral,63,0.00024,100,0.61
0,RFOCSE,vertebral,63,0.00025,100,0.6
0,RFOCSE,vertebral,63,0.00026,100,0.58
0,RFOCSE,vertebral,63,0.00027,100,0.56
0,RFOCSE,vertebral,63,0.00028,100,0.51
0,RFOCSE,vertebral,63,0.00029,100,0.49
0,RFOCSE,vertebral,63,0.0003,100,0.48
0,RFOCSE,vertebral,63,0.00031,100,0.48
0,RFOCSE,vertebral,63,0.00032,100,0.44
0,RFOCSE,vertebral,63,0.00033,100,0.4
0,RFOCSE,vertebral,63,0.00034,100,0.37
0,RFOCSE,vertebral,63,0.00035,100,0.35
0,RFOCSE,vertebral,63,0.00036,100,0.34
0,RFOCSE,vertebral,63,0.00037,100,0.33
0,RFOCSE,vertebral,63,0.00038,100,0.31
0,RFOCSE,vertebral,63,0.00039,100,0.31
0,RFOCSE,vertebral,63,0.0004,100,0.3
0,RFOCSE,vertebral,63,0.00041,100,0.29
0,RFOCSE,vertebral,63,0.00042,100,0.28
0,RFOCSE,vertebral,63,0.00043,100,0.28
0,RFOCSE,vertebral,63,0.00044,100,0.28
0,RFOCSE,vertebral,63,0.00045,100,0.27
0,RFOCSE,vertebral,63,0.00046,100,0.26
0,RFOCSE,vertebral,63,0.00047,100,0.24
0,RFOCSE,vertebral,63,0.00048,100,0.23
0,RFOCSE,vertebral,63,0.00049,100,0.21
0,RFOCSE,vertebral,63,0.0005,100,0.21
0,RFOCSE,vertebral,63,0.001,100,0.09
0,RFOCSE,vertebral,63,0.0015,100,0.06
0,RFOCSE,vertebral,63,0.002,100,0.05
0,RFOCSE,vertebral,63,0.0025,100,0.05
0,RFOCSE,vertebral,63,0.003,100,0.05
0,RFOCSE,vertebral,63,0.0035,100,0.04
0,RFOCSE,vertebral,63,0.004,100,0.04
0,RFOCSE,vertebral,63,0.0045,100,0.04
0,RFOCSE,vertebral,63,0.005,100,0.03
0,RFOCSE,vertebral,63,0.0055,100,0.01
0,RFOCSE,vertebral,63,0.006,100,0.01
0,RFOCSE,vertebral,63,0.0065,100,0.01
0,RFOCSE,vertebral,63,0.007,100,0.01
0,RFOCSE,vertebral,63,0.0075,100,0.01
0,RFOCSE,vertebral,63,0.008,100,0.01
0,RFOCSE,vertebral,63,0.0085,100,0.0
0,RFOCSE,vertebral,63,0.009,100,0.0
0,RFOCSE,vertebral,63,0.0095,100,0.0
0,RFOCSE,vertebral,63,0.01,100,0.0
0,RFOCSE,vertebral,63,0.0105,100,0.0
0,RFOCSE,vertebral,63,0.011,100,0.0
0,RFOCSE,vertebral,63,0.0115,100,0.0
0,RFOCSE,vertebral,63,0.012,100,0.0
0,RFOCSE,vertebral,63,0.0125,100,0.0
0,RFOCSE,vertebral,63,0.013,100,0.0
0,RFOCSE,vertebral,63,0.0135,100,0.0
0,RFOCSE,vertebral,63,0.014,100,0.0
0,RFOCSE,vertebral,63,0.0145,100,0.0
0,RFOCSE,vertebral,63,0.015,100,0.0
0,RFOCSE,vertebral,63,0.0155,100,0.0
0,RFOCSE,vertebral,63,0.016,100,0.0
0,RFOCSE,vertebral,63,0.0165,100,0.0
0,RFOCSE,vertebral,63,0.017,100,0.0
0,RFOCSE,vertebral,63,0.0175,100,0.0
0,RFOCSE,vertebral,63,0.018,100,0.0
0,RFOCSE,vertebral,63,0.0185,100,0.0
0,RFOCSE,vertebral,63,0.019,100,0.0
0,RFOCSE,vertebral,63,0.0195,100,0.0
0,RFOCSE,vertebral,63,0.02,100,0.0
0,RFOCSE,vertebral,63,0.0205,100,0.0
0,RFOCSE,vertebral,63,0.021,100,0.0
0,RFOCSE,vertebral,63,0.0215,100,0.0
0,RFOCSE,vertebral,63,0.022,100,0.0
0,RFOCSE,vertebral,63,0.0225,100,0.0
0,RFOCSE,vertebral,63,0.023,100,0.0
0,RFOCSE,vertebral,63,0.0235,100,0.0
0,RFOCSE,vertebral,63,0.024,100,0.0
0,RFOCSE,vertebral,63,0.0245,100,0.0
0,RFOCSE,vertebral,63,0.025,100,0.0
0,RFOCSE,vertebral,63,0.0255,100,0.0
0,RFOCSE,vertebral,63,0.026,100,0.0
0,RFOCSE,vertebral,63,0.0265,100,0.0
0,RFOCSE,vertebral,63,0.027,100,0.0
0,RFOCSE,vertebral,63,0.0275,100,0.0
0,RFOCSE,vertebral,63,0.028,100,0.0
0,RFOCSE,vertebral,63,0.0285,100,0.0
0,RFOCSE,vertebral,63,0.029,100,0.0
0,RFOCSE,vertebral,63,0.0295,100,0.0
0,RFOCSE,vertebral,63,0.03,100,0.0
0,RFOCSE,vertebral,63,0.0305,100,0.0
0,RFOCSE,vertebral,63,0.031,100,0.0
0,RFOCSE,vertebral,63,0.0315,100,0.0
0,RFOCSE,vertebral,63,0.032,100,0.0
0,RFOCSE,vertebral,63,0.0325,100,0.0
0,RFOCSE,vertebral,63,0.033,100,0.0
0,RFOCSE,vertebral,63,0.0335,100,0.0
0,RFOCSE,vertebral,63,0.034,100,0.0
0,RFOCSE,vertebral,63,0.0345,100,0.0
0,RFOCSE,vertebral,63,0.035,100,0.0
0,RFOCSE,vertebral,63,0.0355,100,0.0
0,RFOCSE,vertebral,63,0.036,100,0.0
0,RFOCSE,vertebral,63,0.0365,100,0.0
0,RFOCSE,vertebral,63,0.037,100,0.0
0,RFOCSE,vertebral,63,0.0375,100,0.0
0,RFOCSE,vertebral,63,0.038,100,0.0
0,RFOCSE,vertebral,63,0.0385,100,0.0
0,RFOCSE,vertebral,63,0.039,100,0.0
0,RFOCSE,vertebral,63,0.0395,100,0.0
0,RFOCSE,vertebral,63,0.04,100,0.0
0,RFOCSE,vertebral,63,0.0405,100,0.0
0,RFOCSE,vertebral,63,0.041,100,0.0
0,RFOCSE,vertebral,63,0.0415,100,0.0
0,RFOCSE,vertebral,63,0.042,100,0.0
0,RFOCSE,vertebral,63,0.0425,100,0.0
0,RFOCSE,vertebral,63,0.043,100,0.0
0,RFOCSE,vertebral,63,0.0435,100,0.0
0,RFOCSE,vertebral,63,0.044,100,0.0
0,RFOCSE,vertebral,63,0.0445,100,0.0
0,RFOCSE,vertebral,63,0.045,100,0.0
0,RFOCSE,vertebral,63,0.0455,100,0.0
0,RFOCSE,vertebral,63,0.046,100,0.0
0,RFOCSE,vertebral,63,0.0465,100,0.0
0,RFOCSE,vertebral,63,0.047,100,0.0
0,RFOCSE,vertebral,63,0.0475,100,0.0
0,RFOCSE,vertebral,63,0.048,100,0.0
0,RFOCSE,vertebral,63,0.0485,100,0.0
0,RFOCSE,vertebral,63,0.049,100,0.0
0,RFOCSE,vertebral,63,0.0495,100,0.0
0,RFOCSE,vertebral,63,0.05,100,0.0
0,RFOCSE,vertebral,63,0.055,100,0.0
0,RFOCSE,vertebral,63,0.06,100,0.0
0,RFOCSE,vertebral,63,0.065,100,0.0
0,RFOCSE,vertebral,63,0.07,100,0.0
0,RFOCSE,vertebral,63,0.075,100,0.0
0,RFOCSE,vertebral,63,0.08,100,0.0
0,RFOCSE,vertebral,63,0.085,100,0.0
0,RFOCSE,vertebral,63,0.09,100,0.0
0,RFOCSE,vertebral,63,0.095,100,0.0
0,RFOCSE,vertebral,63,0.1,100,0.0
0,RFOCSE,vertebral,63,0.105,100,0.0
0,RFOCSE,vertebral,63,0.11,100,0.0
0,RFOCSE,vertebral,63,0.115,100,0.0
0,RFOCSE,vertebral,63,0.12,100,0.0
0,RFOCSE,vertebral,63,0.125,100,0.0
0,RFOCSE,vertebral,63,0.13,100,0.0
0,RFOCSE,vertebral,63,0.135,100,0.0
0,RFOCSE,vertebral,63,0.14,100,0.0
0,RFOCSE,vertebral,63,0.145,100,0.0
0,RFOCSE,vertebral,63,0.15,100,0.0
0,RFOCSE,vertebral,63,0.155,100,0.0
0,RFOCSE,vertebral,63,0.16,100,0.0
0,RFOCSE,vertebral,63,0.165,100,0.0
0,RFOCSE,vertebral,63,0.17,100,0.0
0,RFOCSE,vertebral,63,0.175,100,0.0
0,RFOCSE,vertebral,63,0.18,100,0.0
0,RFOCSE,vertebral,63,0.185,100,0.0
0,RFOCSE,vertebral,63,0.19,100,0.0
0,RFOCSE,vertebral,63,0.195,100,0.0
0,RFOCSE,vertebral,63,0.2,100,0.0
0,RFOCSE,vertebral,63,0.205,100,0.0
0,RFOCSE,vertebral,63,0.21,100,0.0
0,RFOCSE,vertebral,63,0.215,100,0.0
0,RFOCSE,vertebral,63,0.22,100,0.0
0,RFOCSE,vertebral,63,0.225,100,0.0
0,RFOCSE,vertebral,63,0.23,100,0.0
0,RFOCSE,vertebral,63,0.235,100,0.0
0,RFOCSE,vertebral,63,0.24,100,0.0
0,RFOCSE,vertebral,63,0.245,100,0.0
0,RFOCSE,vertebral,63,0.25,100,0.0
0,RFOCSE,vertebral,63,0.255,100,0.01
0,RFOCSE,vertebral,63,0.26,100,0.01
0,RFOCSE,vertebral,63,0.265,100,0.01
0,RFOCSE,vertebral,63,0.27,100,0.01
0,RFOCSE,vertebral,63,0.275,100,0.01
0,RFOCSE,vertebral,63,0.28,100,0.01
0,RFOCSE,vertebral,63,0.285,100,0.0
0,RFOCSE,vertebral,63,0.29,100,0.0
0,RFOCSE,vertebral,63,0.295,100,0.0
0,RFOCSE,vertebral,63,0.3,100,0.0
0,RFOCSE,vertebral,63,0.305,100,0.0
0,RFOCSE,vertebral,63,0.31,100,0.0
0,RFOCSE,vertebral,63,0.315,100,0.0
0,RFOCSE,vertebral,63,0.32,100,0.0
0,RFOCSE,vertebral,63,0.325,100,0.0
0,RFOCSE,vertebral,63,0.33,100,0.0
0,RFOCSE,vertebral,63,0.335,100,0.0
0,RFOCSE,vertebral,63,0.34,100,0.0
0,RFOCSE,vertebral,63,0.345,100,0.0
0,RFOCSE,vertebral,63,0.35,100,0.0
0,RFOCSE,vertebral,63,0.355,100,0.0
0,RFOCSE,vertebral,63,0.36,100,0.0
0,RFOCSE,vertebral,63,0.365,100,0.0
0,RFOCSE,vertebral,63,0.37,100,0.0
0,RFOCSE,vertebral,63,0.375,100,0.0
0,RFOCSE,vertebral,63,0.38,100,0.0
0,RFOCSE,vertebral,63,0.385,100,0.0
0,RFOCSE,vertebral,63,0.39,100,0.0
0,RFOCSE,vertebral,63,0.395,100,0.0
0,RFOCSE,vertebral,63,0.4,100,0.0
0,RFOCSE,vertebral,63,0.405,100,0.0
0,RFOCSE,vertebral,63,0.41,100,0.0
0,RFOCSE,vertebral,63,0.415,100,0.0
0,RFOCSE,vertebral,63,0.42,100,0.0
0,RFOCSE,vertebral,63,0.425,100,0.0
0,RFOCSE,vertebral,63,0.43,100,0.0
0,RFOCSE,vertebral,63,0.435,100,0.0
0,RFOCSE,vertebral,63,0.44,100,0.0
0,RFOCSE,vertebral,63,0.445,100,0.0
0,RFOCSE,vertebral,63,0.45,100,0.0
0,RFOCSE,vertebral,63,0.455,100,0.0
0,RFOCSE,vertebral,63,0.46,100,0.0
0,RFOCSE,vertebral,63,0.465,100,0.0
0,RFOCSE,vertebral,63,0.47,100,0.0
0,RFOCSE,vertebral,63,0.475,100,0.0
0,RFOCSE,vertebral,63,0.48,100,0.0
0,RFOCSE,vertebral,63,0.485,100,0.0
0,RFOCSE,vertebral,63,0.49,100,0.0
0,RFOCSE,vertebral,63,0.495,100,0.0
0,RFOCSE,vertebral,63,0.5,100,0.0
1,RFOCSE,vertebral,238,1e-05,100,0.0
1,RFOCSE,vertebral,238,2e-05,100,0.0
1,RFOCSE,vertebral,238,3e-05,100,0.0
1,RFOCSE,vertebral,238,4e-05,100,0.0
1,RFOCSE,vertebral,238,5e-05,100,0.0
1,RFOCSE,vertebral,238,6e-05,100,0.0
1,RFOCSE,vertebral,238,7e-05,100,0.0
1,RFOCSE,vertebral,238,8e-05,100,0.0
1,RFOCSE,vertebral,238,9e-05,100,0.0
1,RFOCSE,vertebral,238,0.0001,100,0.0
1,RFOCSE,vertebral,238,0.00011,100,0.0
1,RFOCSE,vertebral,238,0.00012,100,0.0
1,RFOCSE,vertebral,238,0.00013,100,0.02
1,RFOCSE,vertebral,238,0.00014,100,0.06
1,RFOCSE,vertebral,238,0.00015,100,0.07
1,RFOCSE,vertebral,238,0.00016,100,0.09
1,RFOCSE,vertebral,238,0.00017,100,0.15
1,RFOCSE,vertebral,238,0.00018,100,0.24
1,RFOCSE,vertebral,238,0.00019,100,0.29
1,RFOCSE,vertebral,238,0.0002,100,0.32
1,RFOCSE,vertebral,238,0.00021,100,0.36
1,RFOCSE,vertebral,238,0.00022,100,0.41
1,RFOCSE,vertebral,238,0.00023,100,0.44
1,RFOCSE,vertebral,238,0.00024,100,0.47
1,RFOCSE,vertebral,238,0.00025,100,0.48
1,RFOCSE,vertebral,238,0.00026,100,0.5
1,RFOCSE,vertebral,238,0.00027,100,0.53
1,RFOCSE,vertebral,238,0.00028,100,0.54
1,RFOCSE,vertebral,238,0.00029,100,0.55
1,RFOCSE,vertebral,238,0.0003,100,0.56
1,RFOCSE,vertebral,238,0.00031,100,0.58
1,RFOCSE,vertebral,238,0.00032,100,0.59
1,RFOCSE,vertebral,238,0.00033,100,0.62
1,RFOCSE,vertebral,238,0.00034,100,0.64
1,RFOCSE,vertebral,238,0.00035,100,0.65
1,RFOCSE,vertebral,238,0.00036,100,0.65
1,RFOCSE,vertebral,238,0.00037,100,0.65
1,RFOCSE,vertebral,238,0.00038,100,0.67
1,RFOCSE,vertebral,238,0.00039,100,0.67
1,RFOCSE,vertebral,238,0.0004,100,0.67
1,RFOCSE,vertebral,238,0.00041,100,0.67
1,RFOCSE,vertebral,238,0.00042,100,0.69
1,RFOCSE,vertebral,238,0.00043,100,0.7
1,RFOCSE,vertebral,238,0.00044,100,0.7
1,RFOCSE,vertebral,238,0.00045,100,0.7
1,RFOCSE,vertebral,238,0.00046,100,0.73
1,RFOCSE,vertebral,238,0.00047,100,0.73
1,RFOCSE,vertebral,238,0.00048,100,0.75
1,RFOCSE,vertebral,238,0.00049,100,0.76
1,RFOCSE,vertebral,238,0.0005,100,0.77
1,RFOCSE,vertebral,238,0.001,100,0.92
1,RFOCSE,vertebral,238,0.0015,100,0.93
1,RFOCSE,vertebral,238,0.002,100,0.94
1,RFOCSE,vertebral,238,0.0025,100,0.95
1,RFOCSE,vertebral,238,0.003,100,0.95
1,RFOCSE,vertebral,238,0.0035,100,0.95
1,RFOCSE,vertebral,238,0.004,100,0.97
1,RFOCSE,vertebral,238,0.0045,100,0.97
1,RFOCSE,vertebral,238,0.005,100,0.97
1,RFOCSE,vertebral,238,0.0055,100,0.98
1,RFOCSE,vertebral,238,0.006,100,0.98
1,RFOCSE,vertebral,238,0.0065,100,0.98
1,RFOCSE,vertebral,238,0.007,100,0.98
1,RFOCSE,vertebral,238,0.0075,100,0.99
1,RFOCSE,vertebral,238,0.008,100,0.99
1,RFOCSE,vertebral,238,0.0085,100,0.99
1,RFOCSE,vertebral,238,0.009,100,0.99
1,RFOCSE,vertebral,238,0.0095,100,0.99
1,RFOCSE,vertebral,238,0.01,100,0.99
1,RFOCSE,vertebral,238,0.0105,100,0.99
1,RFOCSE,vertebral,238,0.011,100,0.99
1,RFOCSE,vertebral,238,0.0115,100,0.99
1,RFOCSE,vertebral,238,0.012,100,0.99
1,RFOCSE,vertebral,238,0.0125,100,0.99
1,RFOCSE,vertebral,238,0.013,100,0.99
1,RFOCSE,vertebral,238,0.0135,100,0.99
1,RFOCSE,vertebral,238,0.014,100,1.0
1,RFOCSE,vertebral,238,0.0145,100,1.0
1,RFOCSE,vertebral,238,0.015,100,1.0
1,RFOCSE,vertebral,238,0.0155,100,1.0
1,RFOCSE,vertebral,238,0.016,100,1.0
1,RFOCSE,vertebral,238,0.0165,100,1.0
1,RFOCSE,vertebral,238,0.017,100,1.0
1,RFOCSE,vertebral,238,0.0175,100,1.0
1,RFOCSE,vertebral,238,0.018,100,1.0
1,RFOCSE,vertebral,238,0.0185,100,1.0
1,RFOCSE,vertebral,238,0.019,100,1.0
1,RFOCSE,vertebral,238,0.0195,100,1.0
1,RFOCSE,vertebral,238,0.02,100,1.0
1,RFOCSE,vertebral,238,0.0205,100,1.0
1,RFOCSE,vertebral,238,0.021,100,1.0
1,RFOCSE,vertebral,238,0.0215,100,1.0
1,RFOCSE,vertebral,238,0.022,100,1.0
1,RFOCSE,vertebral,238,0.0225,100,1.0
1,RFOCSE,vertebral,238,0.023,100,1.0
1,RFOCSE,vertebral,238,0.0235,100,1.0
1,RFOCSE,vertebral,238,0.024,100,1.0
1,RFOCSE,vertebral,238,0.0245,100,1.0
1,RFOCSE,vertebral,238,0.025,100,1.0
1,RFOCSE,vertebral,238,0.0255,100,1.0
1,RFOCSE,vertebral,238,0.026,100,1.0
1,RFOCSE,vertebral,238,0.0265,100,1.0
1,RFOCSE,vertebral,238,0.027,100,1.0
1,RFOCSE,vertebral,238,0.0275,100,1.0
1,RFOCSE,vertebral,238,0.028,100,1.0
1,RFOCSE,vertebral,238,0.0285,100,1.0
1,RFOCSE,vertebral,238,0.029,100,1.0
1,RFOCSE,vertebral,238,0.0295,100,1.0
1,RFOCSE,vertebral,238,0.03,100,1.0
1,RFOCSE,vertebral,238,0.0305,100,1.0
1,RFOCSE,vertebral,238,0.031,100,1.0
1,RFOCSE,vertebral,238,0.0315,100,1.0
1,RFOCSE,vertebral,238,0.032,100,1.0
1,RFOCSE,vertebral,238,0.0325,100,1.0
1,RFOCSE,vertebral,238,0.033,100,1.0
1,RFOCSE,vertebral,238,0.0335,100,1.0
1,RFOCSE,vertebral,238,0.034,100,1.0
1,RFOCSE,vertebral,238,0.0345,100,1.0
1,RFOCSE,vertebral,238,0.035,100,1.0
1,RFOCSE,vertebral,238,0.0355,100,1.0
1,RFOCSE,vertebral,238,0.036,100,0.98
1,RFOCSE,vertebral,238,0.0365,100,0.95
1,RFOCSE,vertebral,238,0.037,100,0.95
1,RFOCSE,vertebral,238,0.0375,100,0.95
1,RFOCSE,vertebral,238,0.038,100,0.94
1,RFOCSE,vertebral,238,0.0385,100,0.94
1,RFOCSE,vertebral,238,0.039,100,0.93
1,RFOCSE,vertebral,238,0.0395,100,0.91
1,RFOCSE,vertebral,238,0.04,100,0.91
1,RFOCSE,vertebral,238,0.0405,100,0.89
1,RFOCSE,vertebral,238,0.041,100,0.89
1,RFOCSE,vertebral,238,0.0415,100,0.89
1,RFOCSE,vertebral,238,0.042,100,0.87
1,RFOCSE,vertebral,238,0.0425,100,0.87
1,RFOCSE,vertebral,238,0.043,100,0.87
1,RFOCSE,vertebral,238,0.0435,100,0.86
1,RFOCSE,vertebral,238,0.044,100,0.84
1,RFOCSE,vertebral,238,0.0445,100,0.82
1,RFOCSE,vertebral,238,0.045,100,0.82
1,RFOCSE,vertebral,238,0.0455,100,0.79
1,RFOCSE,vertebral,238,0.046,100,0.79
1,RFOCSE,vertebral,238,0.0465,100,0.78
1,RFOCSE,vertebral,238,0.047,100,0.78
1,RFOCSE,vertebral,238,0.0475,100,0.76
1,RFOCSE,vertebral,238,0.048,100,0.74
1,RFOCSE,vertebral,238,0.0485,100,0.72
1,RFOCSE,vertebral,238,0.049,100,0.72
1,RFOCSE,vertebral,238,0.0495,100,0.7
1,RFOCSE,vertebral,238,0.05,100,0.69
1,RFOCSE,vertebral,238,0.055,100,0.58
1,RFOCSE,vertebral,238,0.06,100,0.55
1,RFOCSE,vertebral,238,0.065,100,0.56
1,RFOCSE,vertebral,238,0.07,100,0.57
1,RFOCSE,vertebral,238,0.075,100,0.5
1,RFOCSE,vertebral,238,0.08,100,0.53
1,RFOCSE,vertebral,238,0.085,100,0.59
1,RFOCSE,vertebral,238,0.09,100,0.62
1,RFOCSE,vertebral,238,0.095,100,0.66
1,RFOCSE,vertebral,238,0.1,100,0.67
1,RFOCSE,vertebral,238,0.105,100,0.71
1,RFOCSE,vertebral,238,0.11,100,0.74
1,RFOCSE,vertebral,238,0.115,100,0.74
1,RFOCSE,vertebral,238,0.12,100,0.77
1,RFOCSE,vertebral,238,0.125,100,0.82
1,RFOCSE,vertebral,238,0.13,100,0.84
1,RFOCSE,vertebral,238,0.135,100,0.84
1,RFOCSE,vertebral,238,0.14,100,0.83
1,RFOCSE,vertebral,238,0.145,100,0.83
1,RFOCSE,vertebral,238,0.15,100,0.82
1,RFOCSE,vertebral,238,0.155,100,0.82
1,RFOCSE,vertebral,238,0.16,100,0.82
1,RFOCSE,vertebral,238,0.165,100,0.82
1,RFOCSE,vertebral,238,0.17,100,0.82
1,RFOCSE,vertebral,238,0.175,100,0.83
1,RFOCSE,vertebral,238,0.18,100,0.84
1,RFOCSE,vertebral,238,0.185,100,0.85
1,RFOCSE,vertebral,238,0.19,100,0.85
1,RFOCSE,vertebral,238,0.195,100,0.86
1,RFOCSE,vertebral,238,0.2,100,0.86
1,RFOCSE,vertebral,238,0.205,100,0.86
1,RFOCSE,vertebral,238,0.21,100,0.87
1,RFOCSE,vertebral,238,0.215,100,0.88
1,RFOCSE,vertebral,238,0.22,100,0.88
1,RFOCSE,vertebral,238,0.225,100,0.87
1,RFOCSE,vertebral,238,0.23,100,0.88
1,RFOCSE,vertebral,238,0.235,100,0.89
1,RFOCSE,vertebral,238,0.24,100,0.9
1,RFOCSE,vertebral,238,0.245,100,0.91
1,RFOCSE,vertebral,238,0.25,100,0.91
1,RFOCSE,vertebral,238,0.255,100,0.93
1,RFOCSE,vertebral,238,0.26,100,0.93
1,RFOCSE,vertebral,238,0.265,100,0.93
1,RFOCSE,vertebral,238,0.27,100,0.93
1,RFOCSE,vertebral,238,0.275,100,0.95
1,RFOCSE,vertebral,238,0.28,100,0.95
1,RFOCSE,vertebral,238,0.285,100,0.96
1,RFOCSE,vertebral,238,0.29,100,0.98
1,RFOCSE,vertebral,238,0.295,100,0.98
1,RFOCSE,vertebral,238,0.3,100,0.98
1,RFOCSE,vertebral,238,0.305,100,0.98
1,RFOCSE,vertebral,238,0.31,100,0.97
1,RFOCSE,vertebral,238,0.315,100,0.97
1,RFOCSE,vertebral,238,0.32,100,0.98
1,RFOCSE,vertebral,238,0.325,100,0.98
1,RFOCSE,vertebral,238,0.33,100,0.98
1,RFOCSE,vertebral,238,0.335,100,0.98
1,RFOCSE,vertebral,238,0.34,100,0.98
1,RFOCSE,vertebral,238,0.345,100,0.98
